id,name,price,category,sku,multi pack,image,url,product,rsp,brand,size,product_code,Retail Ean,vat_rate,description,description_bullets,ingredients_description,other_info,cleaned_name,original_name,multipack,is_multipack,slug
830045-1,CocaCola Zero Sugar 8 x 330ml PM 4.50,6.99,Grocery > Soft Drinks > Multi Pack Cans,830045.0,330ml × 3 × 1,https://www.bestwaywholesale.co.uk/img/products/250/0/5000112688320.jpg,https://www.bestwaywholesale.co.uk/product/830045-1,Sparkling Low Calorie Soft Drink with Plant Extracts with Sweeteners.,£4.50,Coca-Cola,330ml,830045.0,5000112688320.0,Standard,"The iconic Coca?Cola Zero Sugar is our sugar free cola, that looks and tastes like Coca?Cola original taste, but without the sugar.","['Great Coca-Cola taste with zero sugar & zero calories', 'Coke Zero', 'Looks and tastes like Coca?Cola original taste, but without the sugar', 'Coca-Cola Zero Sugar, bringing happiness to fans', 'Sparkling soft drink', 'Zero sugar', 'Zero calories', 'No Calories', 'Carbonated beverage', 'Great taste', 'Delicious and refreshing', 'GMO Free?', 'No Added Preservatives', 'Suitable for Vegetarians', 'Suitable for Vegans']","Carbonated Water, Colour (E 150d), Acid (Phosphoric Acid), Sweeteners (Aspartame, Acesulfame-K, Enzymatically Produced Steviol Glycosides), Natural Flavourings, Caffeine Flavouring, Acidity Regulator (Sodium Citrates)","['Free From Celery', 'Free From Cereals Containing Gluten', 'Free From Crustaceans', 'Free From Eggs', 'Free From Fish', 'Free From Lupin', 'Free From Milk', 'Free From Molluscs', 'Free From Mustard', 'Free From Nuts', 'Free From Peanuts', 'Free From Rye', 'Free From Sulphur Dioxide/Sulphites', 'Free From Wheat', 'Free From Barley', 'Free From Oats', 'Free From Soya', 'Free From Sesame', 'Free From Genetically Modified Ingredients', 'Contains Sweeteners', 'Pack Type: Can']",Cocacola Zero Sugar,CocaCola Zero Sugar 8 x 330ml PM 4.50,"{'count': 8, 'size': 330.0, 'unit': 'ml', 'format': '8x330ml'}",True,cocacola-zero-sugar
824426-1,Monster Energy Drink Aussie Lemonade 500ml PM 1.75,10.69,Grocery > Soft Drinks > Energy and Health Drinks,824426.0,500ml × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/6/5061013949736.jpg,https://www.bestwaywholesale.co.uk/product/824426-1,"Carbonated Energy Drink with 2% Lemon Juice from Lemon Juice Concentrate, Taurine, Caffeine, L-Carnitine and B Vitamins with Sugars and Sweetener.",£1.75,Monster,500ml,824426.0,5061013949736.0,Standard,"Inspired by the land down under with over 10,000 beaches, the Great Barrier Reef, and home to some of the most exotic citrus on earth we created Juiced Monster Aussie Syle Lemonade.Monster's twist on classic lemonade, we hit the ideal balance of tart and sweet with a burst of fresh citrus flavour. As always, it's chockers with our world-famous Monster energy blend.Crack a coldie and give it a go","['This product is GMO free', 'This product is gluten free', 'This product is allergen free']","Carbonated Water, Sucrose, Lemon Juice from Concentrate (2%) Glucose Syrup, Acids (Citric Acid, Malic Acid), Taurine (0.4%), Flavourings, Acidity Regulators (Sodium Citrates, Potassium Citrates), Caffeine (0.03%), Preservative (Potassium Sorbate), Vitamins (B3, B6, B2, B12), L-Carnitine L-Tartrate (0.004%), Sweetener (Sucralose), Inositol","['Free From Celery', 'Free From Cereals Containing Gluten', 'Free From Crustaceans', 'Free From Eggs', 'Free From Fish', 'Free From Lupin', 'Free From Milk', 'Free From Molluscs', 'Free From Mustard', 'Free From Nuts', 'Free From Peanuts', 'Free From Sulphur Dioxide/Sulphites', 'Free From Soya', 'Free From Sesame', 'Free From Genetically Modified Ingredients', 'Contains Sweeteners', 'Recycling Info: Recycle Pack', 'Pack Type: Can']",Monster Energy Drink Aussie Lemonade,Monster Energy Drink Aussie Lemonade 500ml PM 1.75,,False,monster-energy-drink-aussie-lemonade
823915-1,Cheetos Twisted Sweet and Spicy Sharing Crisps 85g PMP RRP  1.49,8.89,Grocery > Crisps and Snacks > Single Large,823915.0,985g × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/5/5000328033945.jpg,https://www.bestwaywholesale.co.uk/product/823915-1,Sweet & Spicy Flavour Corn Puffs,£1.49,Cheetos,985g,823915.0,5000328033945.0,Standard,"- Sharing bag of Cheetos Twisted Sweet & Spicy crisps 85g- #1 puffed snack brand in the USA†- Enjoy the epic taste of Cheetos born in the USA- Made of corn, not fried- Ideally sized for sharing- Suitable for vegetarians- Made of corn not fried- No artificial preservatives- †Cheetos is the top selling brand in the curls & puffs segment in total US based on volume and value sales from IRL data in the 52 weeks ending November 24, 2024",['Suitable for Vegetarians'],"Corn (Maize), Rapeseed Oil, Sweet & spicy Flavour [Sugar, Acids (Sodium Acetates, Malic Acid), Flavour Enhancers (Monosodium Glutamate, Disodium 5'-Ribonucleotide), Flavouring (containsSoya,Wheat), Fructose,SoyaSauce Powder (containsWheat), Salt, Onion Powder, Hydrolysed Vegetable Protein (containsSoya), Garlic Powder, Colours (Paprika Extract, Sulphite Ammonia Caramel)]","['May Contain Celery', 'Contains Cereals Containing Gluten', 'May Contain Milk', 'May Contain Mustard', 'Contains Wheat', 'May Contain Barley', 'Contains Soya', 'Free From Artificial Preservatives', 'Country of Origin United Kingdom', 'Find out how you can recycle this packet in store at walkers.co.uk/recycle', 'Pack Type: Bag']",Cheetos Twisted Sweet and Spicy Sharing Crisps Pmp,Cheetos Twisted Sweet and Spicy Sharing Crisps 85g PMP RRP  1.49,,False,cheetos-twisted-sweet-and-spicy-sharing-crisps-pmp
824573-1,Monster Ultra Strawberry PMP 1.65 500ml,9.89,Grocery > Soft Drinks > Energy and Health Drinks,824573.0,500ml × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/0/5061013944250.jpg,https://www.bestwaywholesale.co.uk/product/824573-1,"Carbonated Strawberry Flavoured Energy Drink With Taurine, Ginseng, Caffeine, L-carnitine and B Vitamins With Sweeteners.",£1.65,Monster Energy,500ml,824573.0,50561013949712.0,Standard,"Some people swear that strawberries are aphrodisiacs. They say if you share a double-strawberry with someone then they'll catch feelings for you.All we know is the flavour of the heart-shaped fruit is perfect for our new zero sugar Ultra. Wonderfully sweet while slightly tart, this easy-drinking Ultra tastes like a dream.Passionately crafted with the Monster energy blend you crave; take one sip and you'll be crazy for Ultra Strawberry Dreams.Unleash the Ultra Beast! ®",['Taurine + Zero Sugar + L-Carnitine'],"Carbonated Water, Flavour Enhancer (Erythritol), Acid (Citric Acid), Taurine (0.4%), Acidity Regulator (Sodium Citrates), Natural Strawberry Flavouring with other Natural Flavourings, Panax Ginseng Root Extract (0.08%), Preservatives (Potassium Sorbate, Sodium Benzoate), Caffeine (0.03%), Sweeteners (Sucralose, Acesulfame K), L-Carnitine L-Tartrate (0.015%), Vitamins (B3, B5, B6, B12), Stabiliser (Glycerol Esters of Wood Rosins), Guarana Seed Extract (0.002%), Inositol, Colours (E129, E110, E133)","['Contains Sweeteners', 'Pack Type: Can']",Monster Ultra Strawberry,Monster Ultra Strawberry PMP 1.65 500ml,,False,monster-ultra-strawberry
826919-1,Walkers Cheese and Onion Sharing Crisps 70g PMP 1.35 RRP,13.89,Grocery > Crisps and Snacks > Single Large,826919.0,70g × 18 × 1,https://www.bestwaywholesale.co.uk/img/products/250/6/5000328036526.jpg,https://www.bestwaywholesale.co.uk/product/826919-1,Cheese & Onion Flavour Potato Crisps,£1.35,Walkers,70g,826919.0,5000328036526.0,Standard,"- Case of Walkers Cheese & Onion Crisps 70g, Price Marked at £1.35 RRP- To help increase crisps and snacks sales, maximise availability during the afternoon and evenings, by ranging in sharing stands next to beverages, within your beer, wine and spirts aisle and within countertop snack units- Walkers Crisps are made with 100% Great British Potatoes- Suitable for Vegetarians- Contains no MSG, Artificial Colours","['Suitable for Vegetarians', 'We use sustainably sourced British potatoes', '100% Quality Ingredients', 'Fresh Taste Guaranteed', 'No Added MSG or Artificial Colours']","Potatoes, Vegetable Oils (Sunflower, Rapeseed, in varying proportions), Cheese & Onion Seasoning [Dried Onion, Salt, DriedMilkWhey, Lactose (fromMilk), Sugar, Flavouring (containsMilk), Cheese Powder (fromMilk), Dried Yeast, Acids (Citric Acid, Malic Acid), Whey Protein (fromMilk), Dried Garlic, Colours (Annatto Bixin, Paprika Extract)], Antioxidants (Rosemary Extract, Ascorbic Acid, Tocopherol Rich Extract, Citric Acid).","['May Contain Celery', 'May Contain Cereals Containing Gluten', 'Contains Milk', 'May Contain Mustard', 'May Contain Wheat', 'May Contain Barley', 'May Contain Soya', 'Free From Artificial Colours', 'Free From Added MSG', 'Country of Origin United Kingdom', 'Find out how you can recycle this packet in store at walkers.co.uk/recycle.', 'Pack Type: Carton']",Walkers Cheese and Onion Sharing Crisps Rrp,Walkers Cheese and Onion Sharing Crisps 70g PMP 1.35 RRP,,False,walkers-cheese-and-onion-sharing-crisps-rrp
812101-1,Barr Lemonade 2l Bottle,4.15,Grocery > Soft Drinks > 2 and 3 Ltr Bottles,812101.0,2Ltr × 6 × 1,https://www.bestwaywholesale.co.uk/img/products/250/5/5000382114765.jpg,https://www.bestwaywholesale.co.uk/product/812101-1,Sparkling Lemon Flavour Soft Drink with Sugar and Sweeteners,£1.19,Barr,2Ltr,812101.0,5000382114765.0,Standard,For more information on this product visit www.barrflavours.co.uk,[],"Carbonated Water, Sugar, Acid (Citric Acid), Flavourings, Acidity Regulator (Trisodium Citrate), Sweeteners (Aspartame, Acesulfame K), Preservative (Potassium Sorbate)","['Contains Sweeteners', 'Please recycle', 'Our bottles and caps are 100% recyclable', 'Cap On - Recycle', 'Pack Type: Plastic Bottle']",Barr Lemonade,Barr Lemonade 2l Bottle,,False,barr-lemonade
812170-1,Lucozade Energy Drink Original 900ml PMP 2,13.79,Grocery > Soft Drinks > Energy and Health Drinks,812170.0,900ml × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/3/5054267013063.jpg,https://www.bestwaywholesale.co.uk/product/812170-1,Sparkling Glucose Drink with sugars and sweeteners,£2.00,Lucozade,900ml,812170.0,5054267013063.0,Standard,"Made with glucoseWhatever you do, do it with energyEnjoy as part of a varied and balanced diet and healthy llifestyle","['Lucozade Energy Original 900ml. Lucozade Energy contains Glucose, and has the original taste so many know and love! Best enjoyed cold.']","Carbonated Water, Glucose Syrup (13%), Acids (Citric Acid, Lactic Acid), Acidity Regulator (Sodium Citrate), Flavourings, Preservative (Potassium Sorbate), Caffeine, Sweeteners (Sucralose, Acesulfame K), Antioxidant (Ascorbic Acid), Colours (Sunset Yellow, Ponceau 4R), Niacin (Vitamin B3)","['Contains Sweeteners', 'Recycling Info: Plastic - Widely Recycled Bottle', 'Pack Type: Plastic Bottle']",Lucozade Energy Drink Original,Lucozade Energy Drink Original 900ml PMP 2,,False,lucozade-energy-drink-original
831167-1,Pepsi Cola PMP Bottle 2L ,8.69,Grocery > Soft Drinks > 2 and 3 Ltr Bottles,831167.0,2Ltr × 6 × 1,https://www.bestwaywholesale.co.uk/img/products/250/2/4062139024872.jpg,https://www.bestwaywholesale.co.uk/product/831167-1,Carbonated Cola Flavoured Soft Drink with Sugar and Sweeteners,£2.49,Pepsi,2Ltr,831167.0,4062139024865.0,Standard,"Product composition varies in the EU, visit www.info.pepsico.eu for details.",[],"Carbonated Water, Sugar, Colour (E150d), Flavourings (including Caffeine), Acid (Phosphoric Acid), Sweeteners (Acesulfame K, Sucralose)","['Contains Sweeteners', 'Recycling Info: Recycle Pack', 'Pack Type: Bottle']",Pepsi Cola Pmp,Pepsi Cola PMP Bottle 2L ,,False,pepsi-cola-pmp
827212-1,Dr Pepper 24 x 330ml PM 85p,10.45,Grocery > Soft Drinks > Individual Cans,827212.0,330ml × 24 × 1,https://www.bestwaywholesale.co.uk/img/products/250/4/5017726449544.jpg,https://www.bestwaywholesale.co.uk/product/827212-1,Sparkling Fruit Flavour Soft Drink with Sugar and Sweeteners,£0.85,Dr Pepper,330ml,827212.0,5000112684605.0,Standard,"I don't know what it is, but I like it! For over a century, Dr Pepper's truly unique and wonderfully weird taste has been impossible to describe. A taste so misunderstood, yet confusingly good. A secret blend of 23 flavours creates a deliciously indescribable taste like nothing else out there. The wonderful weirdo sitting in your fridge- refreshing, tasty and surprisingly good, simply served straight over ice. Grab it now, thank us later! So odd, so good, So Misunderstood®","['A combination of 23 unique flavours', 'Sparkling drink', 'GMO free, gluten free and allergen free', 'Added Preservatives', 'Added Colours', 'Intense Sweetners', 'Suitable for vegetarians and vegans']","Carbonated Water, Sugar, Colour (Caramel E150d), Acid (Phosphoric Acid), Sweeteners (Aspartame, Acesulfame K), Preservative (Potassium Sorbate), Flavourings including Caffeine","['Free From Celery', 'Free From Cereals Containing Gluten', 'Free From Crustaceans', 'Free From Eggs', 'Free From Fish', 'Free From Lupin', 'Free From Milk', 'Free From Molluscs', 'Free From Mustard', 'Free From Nuts', 'Free From Peanuts', 'Free From Rye', 'Free From Sulphur Dioxide/Sulphites', 'Free From Wheat', 'Free From Barley', 'Free From Oats', 'Free From Hazelnuts', 'Free From Soya', 'Free From Sesame', 'Free From Genetically Modified Ingredients', 'Contains Sweeteners', 'Pack Type: Wrap']",Dr Pepper,Dr Pepper 24 x 330ml PM 85p,"{'count': 24, 'size': 330.0, 'unit': 'ml', 'format': '24x330ml'}",True,dr-pepper
824539-1,Monster Energy Drink Ultra Rosa Zero Sugar 500ml PM 1.65,9.89,Grocery > Soft Drinks > Energy and Health Drinks,824539.0,500ml × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/0/5061013949910.jpg,https://www.bestwaywholesale.co.uk/product/824539-1,"Carbonated Energy Drink with Taurine, Ginseng, Caffeine, L-Carnitine and B Vitamins with Sweeteners",£1.65,Monster,500ml,824539.0,5061013949910.0,Standard,"Roses are red, grapefruit is pink, Ultra Rosá is not what you think. Forget about pink lemonade, blush wine, guavas and strawberries. Ultra Rosá is a whole new experience. Crafted with a light and easy drinking flavour that's also crisp and complex with a floral finish. There's no better way to describe the taste than - it tastes like Ultra Rosá! Zero sugar with a full load of our Monster Energy blend.","['Taurine + Zero Sugar + L-Carnitine', 'This product is GMO free', 'This product is gluten free', 'This product is allergen free']","Carbonated Water, Acid (Citric Acid), Flavour Enhancer (Erythritol), Taurine (0.4%), Acidity Regulator (Sodium Citrates), Flavourings, Panax Ginseng Root Extract (0.08%), Preservatives (Sorbic Acid, Benzoic Acid), Sweeteners (Sucralose, Acesulfame K), Caffeine (0.03%), L-Carnitine L-Tartrate (0.015%), Vitamins (B3, B5, B6, B12), Purple Sweet Potato Concentrate, Inositol","['Free From Celery', 'Free From Cereals Containing Gluten', 'Free From Crustaceans', 'Free From Eggs', 'Free From Fish', 'Free From Lupin', 'Free From Milk', 'Free From Molluscs', 'Free From Mustard', 'Free From Nuts', 'Free From Peanuts', 'Free From Sulphur Dioxide/Sulphites', 'Free From Soya', 'Free From Sesame', 'Free From Genetically Modified Ingredients', 'Contains Sweeteners', 'Recycling Info: Recycle Pack', 'Pack Type: Can']",Monster Energy Drink Ultra Rosa Zero Sugar,Monster Energy Drink Ultra Rosa Zero Sugar 500ml PM 1.65,,False,monster-energy-drink-ultra-rosa-zero-sugar
824416-1,Monster Energy Drink Khaotic 500ml PM 1.75,10.69,Grocery > Soft Drinks > Energy and Health Drinks,824416.0,500ml × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/4/5056784900154.jpg,https://www.bestwaywholesale.co.uk/product/824416-1,"Carbonated Energy Drink with 10% Fruit Juice from Fruit Juice Concentrate, Taurine, Ginseng, Caffeine, L-Carnitine and B Vitamins with Sugars and Sweeteners.",£1.75,Monster,500ml,824416.0,5056784900154.0,Standard,Back in “05” the original Monster with juice shook-up the game by combining great tasting juice with energy drink functionality and attitude. Now over a decade later we decided it was time for a little makeover of the classic. We lightened-up the flavour and adjusted the blend to create a taste that is better experienced than described. Of course our Monster Energy DNA remains unchanged. For our new paint job we called on longtime friend and legendary street artist Risk. His iconic west coast style and vibrant presentation perfectly captures the spirit of our original Khaos reborn as Khaotic!,"['This product is GMO free', 'This product is gluten free', 'This product is allergen free']","Carbonated Water, Sucrose, Juices from Concentrate (10%) (Apple, Orange, Peach, Tangerine, White Grape, Pineapple), Glucose Syrup, Flavourings, Taurine (0.4%), Acids (Citric Acid, Malic Acid), Acidity Regulators (Sodium Citrates, Potassium Citrates), Panax Ginseng Root Extract (0.08%), Preservative (Potassium Sorbate), Caffeine (0.03%), Sweeteners (Sucralose, Steviol Glycosides from Stevia), Vitamins (B3, B6, B2, B12), Colours (Carotenes, Anthocyanins), L-Carnitine L-Tartrate (0.004%), Inositol","['Free From Celery', 'Free From Cereals Containing Gluten', 'Free From Crustaceans', 'Free From Eggs', 'Free From Fish', 'Free From Lupin', 'Free From Milk', 'Free From Molluscs', 'Free From Mustard', 'Free From Nuts', 'Free From Peanuts', 'Free From Sulphur Dioxide/Sulphites', 'Free From Soya', 'Free From Sesame', 'Free From Genetically Modified Ingredients', 'Contains Sweeteners', 'Recycling Info: Recycle Pack', 'Pack Type: Can']",Monster Energy Drink Khaotic,Monster Energy Drink Khaotic 500ml PM 1.75,,False,monster-energy-drink-khaotic
814898-1,Fairy Original Washing Up Liquid Green with LiftAction 320ML,8.09,Grocery > Retail and Professional Cleaners > Washup Liquids,814898.0,320ml × 10 × 1,https://www.bestwaywholesale.co.uk/img/products/250/0/8006540994290.jpg,https://www.bestwaywholesale.co.uk/product/814898-1,814898,£1.29,Fairy,320ml,814898.0,8006540994290.0,Standard,"Every drop of Fairy Washing Up Liquid provides the ultra long lasting cleaning power you expect for your washing up. Its concentrated formula cuts through grease instantly giving you brilliant clean dishes. No wonder Fairy Original Lemon is the gold standard of washing up liquids. Fairy original washing up liquid is so concentrated that you only need to use a drop without efforts: no soaking, no grease, no fuss.","['No soaking, no grease, no fuss', 'Efficient cleaning, cleans greasy leftover food completely', 'Its concentrated formula cuts through grease instantly giving a neat clean', 'Ultra long lasting suds from every drop', 'Smells great with two fresh scents to choose from: the trusted Original scent & Lemon']","5-15% Anionic surfactants,  Non-ionic surfactants; preservatives,  Benzisothiazolinone,  Methylisothiazolinone,  Phenoxyethanol,  Perfumes,  Limonene.","['Country of Origin United Kingdom', 'Packed In United Kingdom', 'Pack Type: Bottle']",Fairy Original Washing Up Liquid Green with Liftaction,Fairy Original Washing Up Liquid Green with LiftAction 320ML,,False,fairy-original-washing-up-liquid-green-with-liftaction
827539-1,Hula Hoops Big Hoops BBQ Beef Crisps 70g 1.35 PMP,15.49,Grocery > Crisps and Snacks > Snack Single Family,827539.0,70g × 20 × 1,https://www.bestwaywholesale.co.uk/img/products/250/2/5000237206072.jpg,https://www.bestwaywholesale.co.uk/product/827539-1,Barbecue Beef Flavour Potato Rings,£1.35,Hula Hoops,70g,827539.0,5000237206065.0,Standard,"Snacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.","['Bigger Hoop Bold Flavour', 'Bigger than Standard Sized Hula Hoops', 'No MSG', 'No Artificial Colours', 'No Artificial Flavours', 'Suitable for Vegetarians']","Potato (Dried Potato & Potato Starch), Sunflower Oil, Barbecue Beef Flavour [Rice Flour, Salt, Dried Yeast Extract, Sweet Whey Powder (Milk), Dried Onion, Potassium Chloride, Sugar, Natural Flavouring, Dried Tomato, Maltodextrin, Colour: Paprika Extract], Natural Flavouring (contains Potassium Chloride, Dried Yeast Extract, Salt, Maltodextrin, Dried Onion), Salt","['May Contain Cereals Containing Gluten', 'Contains Milk', 'Free From MSG (Glutamate)', 'Free From Artificial Colours', 'Free From Artificial Flavours', ""Recycling Info: Recycle with bags at large supermarket - Don't recycle at home Pack"", 'Pack Type: Bag']",Hula Hoops Big Hoops Bbq Beef Crisps 1.35 Pmp,Hula Hoops Big Hoops BBQ Beef Crisps 70g 1.35 PMP,,False,hula-hoops-big-hoops-bbq-beef-crisps-135-pmp
827237-1,CocaCola Zero Sugar 12 x 500ml PM 1.40,8.29,Grocery > Soft Drinks > Small Bottles,827237.0,500ml × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/9/5017726449339.jpg,https://www.bestwaywholesale.co.uk/product/827237-1,Sparkling Low Calorie Soft Drink with Plant Extracts with Sweeteners.,£1.40,Coca-Cola,500ml,827237.0,5000112684315.0,Standard,"Coca-Cola zero sugar is the legendary flavoured sparkling soft drink, without sugar. Everything about Coca-Cola zero sugar is unique; from its iconic flavour to the famous bottle. This all-time classic is designed with a crisp and unique flavour. But it's not only about the great taste. Coca-Cola zero sugar is so much more.","['Great Coca-Cola taste with zero sugar & zero calories', 'Looks and tastes like Coca-Cola original taste, but without the sugar', 'Coca-Cola Zero Sugar, bringing happiness to fans', 'Happiness, bottled', 'Carbonated beverage', 'Great taste', 'Delicious and refreshing', 'GMO free', 'Added colours', 'Intense sweetners', 'Suitable for Vegans', 'Suitable for Vegetarians']","Carbonated Water, Colour (E150d), Acid (Phosphoric Acid), Sweeteners (Aspartame, Acesulfame-K, Enzymatically Produced Steviol Glycosides), Natural Flavourings, Caffeine Flavouring, Acidity Regulator (Sodium Citrates)","['Free From Celery', 'Free From Cereals Containing Gluten', 'Free From Crustaceans', 'Free From Eggs', 'Free From Fish', 'Free From Lupin', 'Free From Milk', 'Free From Molluscs', 'Free From Mustard', 'Free From Nuts', 'Free From Peanuts', 'Free From Rye', 'Free From Sulphur Dioxide/Sulphites', 'Free From Wheat', 'Free From Barley', 'Free From Oats', 'Free From Soya', 'Free From Sesame', 'Free From Genetically Modified Ingredients', 'Contains Sweeteners', 'Pack Type: Wrap']",Cocacola Zero Sugar,CocaCola Zero Sugar 12 x 500ml PM 1.40,"{'count': 12, 'size': 500.0, 'unit': 'ml', 'format': '12x500ml'}",True,cocacola-zero-sugar
824538-1,Monster Energy Drink Ultra Peachy Keen Zero Sugar 500ml PM 1.65,9.89,Grocery > Soft Drinks > Energy and Health Drinks,824538.0,500ml × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/5/5056784900215.jpg,https://www.bestwaywholesale.co.uk/product/824538-1,"Carbonated Peach Flavour Energy Drink with Taurine, Ginseng, Caffeine, L-Carnitine and B Vitamins with Sweeteners",£1.65,Monster Energy,500ml,824538.0,5056784900215.0,Standard,"The summer of love was about hope, peace and connecting to something bigger than yourself. A time of carefree fun, limitless possibilities and believing anyone but the man. So don't take our word for it, check it out for yourself ‘cause it's all good when you're sippin' Ultra Peachy Keen. Zero sugar, juicy flavour and the Monster Energy blend from our secret stash. Everyone from boomers to zoomers is down with that.Unleash the Ultra Beast!","['Taurine + Zero Sugar + L-Carnitine', 'This product is GMO free', 'This product is allergen free', 'This product is gluten free']","Carbonated Water, Acid (Citric Acid), Taurine (0.4%), Acidity Regulator (Sodium Citrates), Maltodextrin, Panax Ginseng Root Extract (0.08%), Flavourings, Preservatives (Potassium Sorbate, Sodium Benzoate), Sweeteners (Sucralose, Acesulfame K), Caffeine (0.03%), Vegetable Oils (Coconut, Rapeseed), L-Carnitine L-Tartrate (0.015%), Modified Starch, Vitamins (B3, B5, B6, B12), Sodium Chloride, Guarana Seed Extract (0.002%) Inositol, Colours (E102, E110)","['Free From Celery', 'Free From Cereals Containing Gluten', 'Free From Crustaceans', 'Free From Eggs', 'Free From Fish', 'Free From Lupin', 'Free From Milk', 'Free From Molluscs', 'Free From Mustard', 'Free From Nuts', 'Free From Peanuts', 'Free From Sulphur Dioxide/Sulphites', 'Free From Soya', 'Free From Sesame', 'Free From Genetically Modified Ingredients', 'Contains Sweeteners', 'Recycling Info: Recycle Pack', 'Pack Type: Can']",Monster Energy Drink Ultra Peachy Keen Zero Sugar,Monster Energy Drink Ultra Peachy Keen Zero Sugar 500ml PM 1.65,,False,monster-energy-drink-ultra-peachy-keen-zero-sugar
823121-1,Boost Isotonic Sport Orange 500ml,6.19,Grocery > Soft Drinks > Energy and Health Drinks,823121.0,500ml × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/3/5000382123613.jpg,https://www.bestwaywholesale.co.uk/product/823121-1,"Isotonic Orange Flavour Soft Drink with Added B Vitamins, Sugars and Sweeteners.",£0.89,Boost,500ml,823121.0,5000382123613.0,Standard,"A hydration hit to energise every workout, match or game.Rehydrate. Refuel. Recharge.","['Boost Hydration', 'Boost Performance', 'Added Electrolytes = Enhanced Hydration']","Water, Glucose-Fructose Syrup, Acid (Citric Acid), Acidity Regulator (Sodium Citrate), Antioxidant (Ascorbic Acid), Sweeteners (Aspartame, Acesulfame K), Flavourings, Preservatives (Potassium Sorbate, Dimethyl Dicarbonate), Stabilisers (Acacia Gum, Glycerol Esters of Wood Rosins), Vitamins (Niacin, Pantothenic Acid, Vitamin B6, Vitamin B12), Colour (Beta Carotene)","['Contains Sweeteners', 'Please Recycle Me', 'Please remove sleeve before recycling', 'Pack Type: Plastic Bottle']",Boost Isotonic Sport Orange,Boost Isotonic Sport Orange 500ml,,False,boost-isotonic-sport-orange
,,,,,,,https://www.bestwaywholesale.co.ukNone,,,,,,,,,,,,,,,True,
,,,,,,,https://www.bestwaywholesale.co.ukNone,,,,,,,,,,,,,,,True,
818407-1,Diet Coke 24 x 330ml PM 90p,7.29,Grocery > Soft Drinks > Individual Cans,818407.0,330ml × 24 × 1,https://www.bestwaywholesale.co.uk/img/products/250/2/5017726438432.jpg,https://www.bestwaywholesale.co.uk/product/818407-1,Sparkling Low Calorie Soft Drink with Plant Extracts with Sweeteners,£0.90,Diet Coke,330ml,818407.0,5000112663945.0,Standard,The great refreshing taste of Diet Coke with no sugar and no calories.,"['No sugar and calories', 'This product is GMO free', 'This product is gluten free', 'This product is allergen free', 'This product is suitable for vegetarians/vegans']","Carbonated Water, Colour (Caramel E150d), Sweeteners (Aspartame, Acesulfame K), Natural Flavourings including Caffeine, Acids (Phosphoric Acid, Citric Acid)","['Free From Celery', 'Free From Cereals Containing Gluten', 'Free From Crustaceans', 'Free From Eggs', 'Free From Fish', 'Free From Lupin', 'Free From Milk', 'Free From Molluscs', 'Free From Mustard', 'Free From Nuts', 'Free From Peanuts', 'Free From Sulphur Dioxide/Sulphites', 'Free From Soya', 'Free From Sesame', 'Free From Genetically Modified Ingredients', 'Contains Sweeteners', 'Recycling Info: Metal - Widely Recycled Can', 'Pack Type: Box']",Diet Coke,Diet Coke 24 x 330ml PM 90p,"{'count': 24, 'size': 330.0, 'unit': 'ml', 'format': '24x330ml'}",True,diet-coke
831148-1,Pepsi Max Cherry 500ml,9.49,Grocery > Soft Drinks > Small Bottles,831148.0,500ml × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/full/upl/831148.jpg,https://www.bestwaywholesale.co.uk/product/831148-1,Carbonated Low Calorie Cherry Cola Flavoured Soft Drink with Sweeteners,£1.39,Pepsi,500ml,831148.0,4062139024230.0,Standard,,"['Maximum Taste', 'No Sugar']","Carbonated Water, Colour (E150d), Sweeteners (Aspartame, Acesulfame K), Flavourings (Including Caffeine), Acids (Phosphoric Acid, Citric Acid), Preservative (Potassium Sorbate)","['Contains Sweeteners', 'Country of Origin United Kingdom', 'Recycling Info: Recycle Pack', 'Pack Type: Bottle']",Pepsi Max Cherry,Pepsi Max Cherry 500ml,,False,pepsi-max-cherry
